RegionName,SiteName,ProjectStatus,PowerTopology,Day,Grid RH,Grid KWh,Grid Availability Hr,Gen RH,Gen KWh,Generator Working H,SiteOnBattery RH,BatteryCharge KWh,BatteryDischarge KWh,Solar RH,SolarWithBB RH,SolarWithGrid RH,SolarWithGen RH,Solar KWh,TotalPower RH,TotalPower KWh,SiteDown H,Total Hours,No Comm. H,Network Availability H,Tenants KWh,AVG Tenants KW,TotalDC KWh,AVG TotalDC KW,EnergySurplus KWh,FuelConsumption L (W Drop),FuelConsumption L (W/O Drop),Fuel Drop L,Refuel L,FuelConsumptionRate L/h (W/O Drop),Fuel Level L,Total AC Supply KWh,Total DC Supply KWh,TotalRectifier KWh,PUE,PUE Status,
Adamawa,IHS_NGD_023M,Not SLA_IENG,Grid-Gen,2026-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Adamawa,IHS_NGD_023M,Not SLA_IENG,Grid-Gen,2026-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Adamawa,IHS_NGD_023M,Not SLA_IENG,Grid-Gen,2026-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Adamawa,IHS_NGD_023M,Not SLA_IENG,Grid-Gen,2026-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
Adamawa,IHS_NGD_024M,SLA_IENG,Grid-Gen,2026-06-04,5.24,29.64,0,5.42,15.08,5.42,2.05,0,0,0,0,0,0,0,12.71,44.72,3.57,16.28,11.15,10.09,22.41,0.93,22.41,0.93,22.31,6.5,6.5,0,0,1.2,232.6,44.72,0,0,2,Abnormal,
Adamawa,IHS_NGD_024M,SLA_IENG,Grid-Gen,2026-06-05,12.52,52.12,0,10.54,23.83,10.54,0.94,0,0,0,0,0,0,0,24,75.95,0,24,0,24,44.3,1.85,44.3,1.85,31.65,12.07,12.07,0,0,1.14,220.5,75.95,0,0,1.71,Abnormal,
Adamawa,IHS_NGD_024M,SLA_IENG,Grid-Gen,2026-06-06,10.81,57.58,0,11.69,29.92,11.69,1.5,0,0,0,0,0,0,0,24,87.5,0,24,0,24,43.98,1.83,43.98,1.83,43.52,14.7,14.7,0,0,1.26,205.8,87.5,0,0,1.99,Abnormal,
Adamawa,IHS_NGD_024M,SLA_IENG,Grid-Gen,2026-06-07,14.18,46.41,0,9.63,18.77,9.63,0.19,0,0,0,0,0,0,0,24,65.18,0,24,0,24,38.68,1.61,38.68,1.61,26.5,10.5,10.5,0,0,1.09,195.3,65.18,0,0,1.69,Abnormal,
Adamawa,IHS_NGD_024M,SLA_IENG,Grid-Gen,2026-06-08,11.07,71.16,0,11.67,36.53,11.67,1.25,0,0,0,0,0,0,0,23.99,107.69,0,23.99,0,24,46.07,1.92,46.07,1.92,61.62,16.87,16.87,0,0,1.45,178.4,107.69,0,0,2.34,Abnormal,
Adamawa,IHS_NGD_025O,SLA_IENG,Grid-Gen,2026-06-04,0.96,111.31,0,14.25,104.28,14.25,0.01,0,0,0,0,0,0,0,15.22,215.59,0,15.22,8.73,14.94,50.11,2.09,50.11,2.09,165.48,22.38,22.38,0,0,1.57,0,215.59,0,0,4.3,Abnormal,
Adamawa,IHS_NGD_025O,SLA_IENG,Grid-Gen,2026-06-05,19.73,95.5,0,0.58,2.71,0.58,2.68,0,0,0,0,0,0,0,22.99,98.21,1.01,24,0,24,76.23,3.18,76.23,3.18,21.99,0.91,0.91,0,0,1.58,0,98.21,0,0,1.29,Abnormal,
Adamawa,IHS_NGD_025O,SLA_IENG,Grid-Gen,2026-06-06,11.9,105,0,10.52,49.27,10.52,1.16,0,0,0,0,0,0,0,23.57,154.27,0.17,23.75,0,24,77.58,3.23,77.58,3.23,76.68,16.51,16.51,0,0,1.57,0,154.27,0,0,1.99,Abnormal,
Adamawa,IHS_NGD_025O,SLA_IENG,Grid-Gen,2026-06-07,19.75,108.41,0,4.24,20.38,4.24,0.01,0,0,0,0,0,0,0,24,128.79,0,24,0,24,76.27,3.18,76.27,3.18,52.52,6.66,6.66,0,0,1.57,0,128.79,0,0,1.69,Abnormal,
Adamawa,IHS_NGD_025O,SLA_IENG,Grid-Gen,2026-06-08,10.51,104.53,0,13.47,55.71,13.47,0.01,0,0,0,0,0,0,0,24,160.25,0,24,0,24,76.02,3.17,76.02,3.17,84.23,18.84,18.84,0,0,1.4,0,160.25,0,0,2.11,Abnormal,
Adamawa,IHS_NGD_026O,SLA_IENG,Grid-Gen,2026-06-04,15.36,107.51,0,6.92,33.41,6.92,1.72,0,0,0,0,0,0,0,24,140.91,0,24,0,24,103.49,4.31,103.49,4.31,37.43,40.7,40.7,0,37,5.88,242.3,140.91,0,0,1.36,Abnormal,
Adamawa,IHS_NGD_026O,SLA_IENG,Grid-Gen,2026-06-05,20.78,121.33,0,3.14,15.91,3.14,0.08,0,0,0,0,0,0,0,24,137.24,0,24,0,24,108.89,4.54,108.89,4.54,28.35,0,0,0,0,0,0,137.24,0,0,1.26,Abnormal,
Adamawa,IHS_NGD_026O,SLA_IENG,Grid-Gen,2026-06-06,12.41,118.75,0,11.1,56.09,11.1,0.49,0,0,0,0,0,0,0,24,174.84,0,24,0,24,106.15,4.42,106.15,4.42,68.69,0,0,0,0,0,0,174.84,0,0,1.65,Abnormal,
Adamawa,IHS_NGD_026O,SLA_IENG,Grid-Gen,2026-06-07,19.77,120.3,0,3.05,16.09,3.05,1.18,0,0,0,0,0,0,0,24,136.39,0,24,0,24,101.38,4.22,101.38,4.22,35.02,0,0,0,0,0,0,136.39,0,0,1.35,Abnormal,
Adamawa,IHS_NGD_026O,SLA_IENG,Grid-Gen,2026-06-08,12.06,104.52,0,8.77,44.02,8.77,3.17,0,0,0,0,0,0,0,24,148.54,0,24,0,24,86.27,3.59,86.27,3.59,62.27,0,0,0,0,0,0,148.54,0,0,1.72,Abnormal,
Adamawa,IHS_NGD_027O,SLA_IENG,Grid-Gen,2026-06-04,13.39,91.2,0,10.61,40.31,10.61,0.01,0,0,0,0,0,0,0,24,131.51,0,24,0,24,79.24,3.3,79.24,3.3,52.27,21.36,21.36,0,126.7,2.01,202.87,131.51,0,0,1.66,Abnormal,
Adamawa,IHS_NGD_027O,SLA_IENG,Grid-Gen,2026-06-05,20.68,129.45,0,3.31,17.89,3.31,0.01,0,0,0,0,0,0,0,24,147.34,0,24,0,24,81.38,3.39,81.38,3.39,65.97,5.7,5.7,0,0,1.72,197.13,147.34,0,0,1.81,Abnormal,
Adamawa,IHS_NGD_027O,SLA_IENG,Grid-Gen,2026-06-06,12.42,116.02,0,11.58,55.98,11.58,0,0,0,0,0,0,0,0,24,172,0,24,0,24,88.25,3.68,88.25,3.68,83.75,21.56,21.56,0,0,1.86,175.5,172,0,0,1.95,Abnormal,
Adamawa,IHS_NGD_027O,SLA_IENG,Grid-Gen,2026-06-07,19.65,103.22,0,4.35,18.7,4.35,0.01,0,0,0,0,0,0,0,24,121.92,0,24,0,24,88.18,3.67,88.18,3.67,33.74,12.63,12.63,0,0,2.91,162.87,121.92,0,0,1.38,Abnormal,
Adamawa,IHS_NGD_027O,SLA_IENG,Grid-Gen,2026-06-08,12,118.27,0,11.99,59.12,11.99,0,0,0,0,0,0,0,0,24,177.39,0,24,0,24,87.3,3.64,87.3,3.64,90.09,25.26,25.26,0,0,2.11,137.57,177.39,0,0,2.03,Abnormal,
Adamawa,IHS_NGD_028M,SLA_IENG,Grid-Gen,2026-06-04,15.25,274.12,0,8.73,99.83,8.73,0.02,0,0,0,0,0,0,0,24,373.95,0,24,0,24,239.2,9.97,239.2,9.97,134.75,31.94,31.94,0,121,3.66,215.93,373.95,0,0,1.56,Abnormal,
Adamawa,IHS_NGD_028M,SLA_IENG,Grid-Gen,2026-06-05,20.69,295.77,0,3.28,40.5,3.28,0.01,0,0,0,0,0,0,0,23.99,336.26,0,23.99,0,24,240,10,240,10,96.26,12.94,12.94,0,0,3.94,202.93,336.26,0,0,1.4,Abnormal,
Adamawa,IHS_NGD_028M,SLA_IENG,Grid-Gen,2026-06-06,12.12,282.43,0,11.87,139.72,11.87,0.01,0,0,0,0,0,0,0,24,422.16,0,24,0,24,239.07,9.96,239.07,9.96,183.09,33.87,33.87,0,0,2.85,169,422.16,0,0,1.77,Abnormal,
Adamawa,IHS_NGD_028M,SLA_IENG,Grid-Gen,2026-06-07,19.97,286.23,0,4.02,48,4.02,0.01,0,0,0,0,0,0,0,24,334.23,0,24,0,24,238.14,9.92,238.14,9.92,96.09,16.07,16.07,0,0,3.99,153.93,334.23,0,0,1.4,Abnormal,
Adamawa,IHS_NGD_028M,SLA_IENG,Grid-Gen,2026-06-08,12,284.82,0,11.99,142.34,11.99,0.01,0,0,0,0,0,0,0,24,427.16,0,24,0,24,239.86,9.99,239.86,9.99,187.3,47.87,47.87,0,93,3.99,199,427.16,0,0,1.78,Abnormal,
Adamawa,IHS_NGD_029O,SLA_IENG,Grid-Gen,2026-06-04,15.25,76.36,0,8.44,27.21,8.44,0.32,0,0,0,0,0,0,0,24.01,103.57,0,24.01,0,24,81.48,3.39,81.48,3.39,22.09,16.6,16.6,0,129.4,1.97,298,103.57,0,0,1.27,Abnormal,
Adamawa,IHS_NGD_029O,SLA_IENG,Grid-Gen,2026-06-05,20.66,77.06,0,3.28,10.56,3.28,0.08,0,0,0,0,0,0,0,24.01,87.62,0,24.01,0,24,81.82,3.41,81.82,3.41,5.79,5.9,5.9,0,0,1.8,292.1,87.62,0,0,1.07,Abnormal,
Adamawa,IHS_NGD_029O,SLA_IENG,Grid-Gen,2026-06-06,12.32,78.45,0,11.68,38.17,11.68,0.01,0,0,0,0,0,0,0,24,116.62,0,24,0,24,83.6,3.48,83.6,3.48,33.02,22.6,22.6,0,0,1.94,269.5,116.62,0,0,1.4,Abnormal,
Adamawa,IHS_NGD_029O,SLA_IENG,Grid-Gen,2026-06-07,19.76,82.65,0,4.07,14.12,4.07,0.17,0,0,0,0,0,0,0,24,96.76,0,24,0,24,88.82,3.7,88.82,3.7,7.94,8.8,8.8,0,0,2.16,260.7,96.76,0,0,1.09,Abnormal,
Adamawa,IHS_NGD_029O,SLA_IENG,Grid-Gen,2026-06-08,11.19,77.76,0,12.37,40.82,12.37,0.44,0,0,0,0,0,0,0,24,118.59,0,24,0,24,83.8,3.49,83.8,3.49,34.79,24.5,24.5,0,0,1.98,236.2,118.59,0,0,1.42,Abnormal,
Adamawa,IHS_NGD_030M,SLA_IENG,Grid-Gen,2026-06-04,15.24,123.43,0,8.75,45.04,8.75,0.02,0,0,0,0,0,0,0,24,168.47,0,24,0,24,136.7,5.7,136.7,5.7,31.77,16.6,16.6,0,83.3,1.9,193.1,168.47,0,0,1.23,Abnormal,
Adamawa,IHS_NGD_030M,SLA_IENG,Grid-Gen,2026-06-05,20.68,124.83,0,3.31,17.24,3.31,0.01,0,0,0,0,0,0,0,24,142.06,0,24,0,24,136.11,5.67,136.11,5.67,5.95,12.7,12.7,0,18.6,3.83,199,142.06,0,0,1.04,Abnormal,
Adamawa,IHS_NGD_030M,SLA_IENG,Grid-Gen,2026-06-06,12.33,125.83,0,11.67,61.2,11.67,0.01,0,0,0,0,0,0,0,24,187.02,0,24,0,24,136,5.67,136,5.67,51.02,22.6,22.6,0,0,1.94,176.4,187.02,0,0,1.38,Abnormal,
Adamawa,IHS_NGD_030M,SLA_IENG,Grid-Gen,2026-06-07,19.74,125.33,0,4.25,22.21,4.25,0.01,0,0,0,0,0,0,0,24,147.54,0,24,0,24,136.78,5.7,136.78,5.7,10.77,10.8,10.8,0,0,2.54,166.6,147.54,0,0,1.08,Abnormal,
Adamawa,IHS_NGD_030M,SLA_IENG,Grid-Gen,2026-06-08,12,123.03,0,11.99,61.49,11.99,0.01,0,0,0,0,0,0,0,24,184.51,0,24,0,24,134.98,5.62,134.98,5.62,49.53,40.38,40.38,0,14.7,3.37,140.92,184.51,0,0,1.37,Abnormal,
Adamawa,IHS_NGD_031M,SLA_IENG,Grid-Gen-Lithium,2026-06-04,23.62,119.12,0,0.37,1.9,0.37,0.01,0,0,0,0,0,0,0,24,121.02,0,24,0.5,19.99,110.79,4.62,110.79,4.62,10.23,2.92,2.92,0,0,7.79,422.78,121.02,0,0,1.09,Abnormal,
Adamawa,IHS_NGD_031M,SLA_IENG,Grid-Gen-Lithium,2026-06-05,19.3,121.71,0,4.7,23.82,4.7,0,0,0,0,0,0,0,0,24,145.54,0,24,0,24,113.97,4.75,113.97,4.75,31.57,8.87,8.87,0,0,1.89,414.83,145.54,0,0,1.28,Abnormal,
Adamawa,IHS_NGD_031M,SLA_IENG,Grid-Gen-Lithium,2026-06-06,17.23,124.12,0,6.77,35.01,6.77,0,0,0,0,0,0,0,0,24,159.13,0,24,0,24,116.14,4.84,116.14,4.84,42.99,9.9,9.9,0,0,1.46,403.9,159.13,0,0,1.37,Abnormal,
Adamawa,IHS_NGD_031M,SLA_IENG,Grid-Gen-Lithium,2026-06-07,23.46,123.32,0,0.54,2.77,0.54,0,0,0,0,0,0,0,0,24,126.09,0,24,0,24,114.41,4.77,114.41,4.77,11.68,2.87,2.87,0,0,5.32,401.03,126.09,0,0,1.1,Abnormal,
Adamawa,IHS_NGD_031M,SLA_IENG,Grid-Gen-Lithium,2026-06-08,9.08,128.72,0,14.91,79.99,14.91,0,0,0,0,0,0,0,0,24,208.71,0,24,0,24,121.76,5.07,121.76,5.07,86.95,24.77,24.77,0,0,1.66,377.23,208.71,0,0,1.71,Abnormal,
Adamawa,IHS_NGD_032O,SLA_IENG,Grid-Gen-Lithium,2026-06-04,23.75,103.13,0,0.17,0.71,0.17,0,0,0,0,0,0,0,0,23.92,103.85,0,23.92,0,24,100.81,4.2,100.81,4.2,3.04,0.03,0.03,0,0,0.18,433.07,103.85,0,0,1.03,Abnormal,
Adamawa,IHS_NGD_032O,SLA_IENG,Grid-Gen-Lithium,2026-06-05,19.37,102.73,0,4.61,19.76,4.61,0,0,0,0,0,0,0,0,23.98,122.49,0,23.98,0,24,101.94,4.25,101.94,4.25,20.55,6.96,6.96,0,0,1.51,426.07,122.49,0,0,1.2,Abnormal,
Adamawa,IHS_NGD_032O,SLA_IENG,Grid-Gen-Lithium,2026-06-06,17.13,103.33,0,6.85,29.53,6.85,0,0,0,0,0,0,0,0,23.98,132.86,0,23.98,0,24,102.66,4.28,102.66,4.28,30.2,10.03,10.03,0,0,1.46,416,132.86,0,0,1.29,Abnormal,
Adamawa,IHS_NGD_032O,SLA_IENG,Grid-Gen-Lithium,2026-06-07,23.54,108.33,0,0.46,2.05,0.46,0,0,0,0,0,0,0,0,23.99,110.39,0,23.99,0,24,107.68,4.49,107.68,4.49,2.71,1.03,1.03,0,0,2.26,414.97,110.39,0,0,1.03,Abnormal,
Adamawa,IHS_NGD_032O,SLA_IENG,Grid-Gen-Lithium,2026-06-08,9.08,96.53,0,14.91,59.99,14.91,0,0,0,0,0,0,0,0,24,156.53,0,24,0,24,95.53,3.98,95.53,3.98,60.99,21.96,21.96,0,0,1.47,392.97,156.53,0,0,1.64,Abnormal,
Adamawa,IHS_NGD_033M,SLA_IENG,Grid-Gen,2026-06-04,17.93,147.18,0,6,36.88,6,0.07,0,0,0,0,0,0,0,24,184.06,0,24,1.59,20.13,112.63,4.69,112.63,4.69,71.43,14,14,0,0,2.33,200.8,184.06,0,0,1.63,Abnormal,
Adamawa,IHS_NGD_033M,SLA_IENG,Grid-Gen,2026-06-05,16.88,145.31,0,7.04,42.76,7.04,0.09,0,0,0,0,0,0,0,24,188.06,0,24,0,24,109.15,4.55,109.15,4.55,78.91,35,35,0,212.8,4.97,378.6,188.06,0,0,1.72,Abnormal,
Adamawa,IHS_NGD_033M,SLA_IENG,Grid-Gen,2026-06-06,17.7,143.81,0,6.27,37.6,6.27,0.04,0,0,0,0,0,0,0,24,181.42,0,24,0,24,112.03,4.67,112.03,4.67,69.39,14,14,0,0,2.23,364.6,181.42,0,0,1.62,Abnormal,
Adamawa,IHS_NGD_033M,SLA_IENG,Grid-Gen,2026-06-07,17.79,145.4,0,6.16,37.42,6.16,0.05,0,0,0,0,0,0,0,24,182.82,0,24,0,24,114.08,4.75,114.08,4.75,68.74,14,14,0,0,2.27,350.6,182.82,0,0,1.6,Abnormal,
Adamawa,IHS_NGD_033M,SLA_IENG,Grid-Gen,2026-06-08,17.57,147.31,0,6.36,39.14,6.36,0.07,0,0,0,0,0,0,0,24,186.45,0,24,0,24,109.45,4.56,109.45,4.56,77,15.5,15.5,0,0,2.44,335.1,186.45,0,0,1.7,Abnormal,
Adamawa,IHS_NGD_034M,SLA_IENG,Solar-Gen-Lithium,2026-06-04,0,0,0,17.1,5.14,17.1,4.96,0,0,0,1.94,0,0,3.24,23.99,8.37,0,23.99,0,24,89.29,3.72,89.29,3.72,-84.16,40.9,40.9,0,0,2.39,212.7,5.14,3.24,0,0.06,Abnormal,
Adamawa,IHS_NGD_034M,SLA_IENG,Solar-Gen-Lithium,2026-06-05,0,0,0,17.52,5.1,17.52,4.09,0,0,0,2.38,0,0,4.14,23.99,9.24,0,23.99,0,24,89.05,3.71,89.05,3.71,-83.95,40.8,40.8,0,0,2.33,171.9,5.1,4.14,0,0.06,Abnormal,
Adamawa,IHS_NGD_034M,SLA_IENG,Solar-Gen-Lithium,2026-06-06,0,0,0,18.17,4.95,18.17,3.59,0,0,0,2.23,0,0,6.01,23.99,10.96,0,23.99,0,24,89.59,3.73,89.59,3.73,-84.64,40.52,40.52,0,243.7,2.23,375.08,4.95,6.01,0,0.06,Abnormal,
Adamawa,IHS_NGD_034M,SLA_IENG,Solar-Gen-Lithium,2026-06-07,0,0,0,18.65,4.95,18.65,3.16,0,0,0,2.19,0,0,5.34,23.99,10.29,0,23.99,0,24,89.08,3.71,89.08,3.71,-84.13,41.04,41.04,0,0,2.2,334,4.95,5.34,0,0.06,Abnormal,
Adamawa,IHS_NGD_034M,SLA_IENG,Solar-Gen-Lithium,2026-06-08,0,0,0,19.34,5.18,19.34,2.69,0,0,0,1.96,0,0,4.75,23.99,9.92,0,23.99,0,24,89.71,3.74,89.71,3.74,-84.54,43.02,43.02,0,0,2.22,290.98,5.18,4.75,0,0.06,Abnormal,
Adamawa,IHS_NGD_035O,SLA_IENG,Grid-Gen,2026-06-04,24,183.88,0,0,0,0,0,0,0,0,0,0,0,0,24,183.88,0,24,0,24,167.99,7,167.99,7,15.89,0,0,0,0,0,0,183.88,0,0,1.09,Abnormal,
Adamawa,IHS_NGD_035O,SLA_IENG,Grid-Gen,2026-06-05,20.76,178.72,0,0,0,0,3.24,0,0,0,0,0,0,0,24,178.72,0.52,24.52,0,24,163.3,6.8,163.3,6.8,15.42,0,0,0,0,0,0,178.72,0,0,1.09,Abnormal,
Adamawa,IHS_NGD_035O,SLA_IENG,Grid-Gen,2026-06-06,23.75,187.08,0,0,0,0,0.25,0,0,0,0,0,0,0,24,187.08,0,24,0,24,168.05,7,168.05,7,19.03,0,0,0,0,0,0,187.08,0,0,1.11,Abnormal,
Adamawa,IHS_NGD_035O,SLA_IENG,Grid-Gen,2026-06-07,21.81,176.52,0,0,0,0,2.19,0,0,0,0,0,0,0,24,176.52,0,24,0,24,167.77,6.99,167.77,6.99,8.75,0,0,0,0,0,0,176.52,0,0,1.05,Abnormal,
Adamawa,IHS_NGD_035O,SLA_IENG,Grid-Gen,2026-06-08,19,166.17,0,0,0,0,5,0,0,0,0,0,0,0,24,166.17,2.83,26.83,0,24,158.33,6.6,158.33,6.6,7.84,0,0,0,0,0,0,166.17,0,0,1.05,Abnormal,
Adamawa,IHS_NGD_036M,SLA_IENG,Grid-Gen,2026-06-04,0,61.77,0,24,61.77,24,0,0,0,0,0,0,0,0,24,123.55,0,24,0,24,89.59,3.73,89.59,3.73,33.96,52.17,52.17,0,0,2.17,215.53,123.55,0,0,1.38,Abnormal,
Adamawa,IHS_NGD_036M,SLA_IENG,Grid-Gen,2026-06-05,0,68.6,0,24,68.6,24,0,0,0,0,0,0,0,0,24,137.2,0,24,0,24,89.26,3.72,89.26,3.72,47.94,53.07,53.07,0,270.6,2.21,433.03,137.2,0,0,1.54,Abnormal,
Adamawa,IHS_NGD_036M,SLA_IENG,Grid-Gen,2026-06-06,0,70.8,0,24,70.8,24,0,0,0,0,0,0,0,0,24,141.6,0,24,0,24,89.17,3.72,89.17,3.72,52.43,52.17,52.17,0,0,2.17,380.83,141.6,0,0,1.59,Abnormal,
Adamawa,IHS_NGD_036M,SLA_IENG,Grid-Gen,2026-06-07,0,68.8,0,24,68.8,24,0,0,0,0,0,0,0,0,24,137.6,0,24,0,24,90.41,3.77,90.41,3.77,47.19,52.55,52.55,0,0,2.19,328.25,137.6,0,0,1.52,Abnormal,
Adamawa,IHS_NGD_036M,SLA_IENG,Grid-Gen,2026-06-08,0,72.38,0,24,72.38,24,0,0,0,0,0,0,0,0,24,144.76,0,24,0,24,90.85,3.79,90.85,3.79,53.9,53.12,53.12,0,0,2.21,274.58,144.76,0,0,1.59,Abnormal,
Adamawa,IHS_NGD_037M,SLA_IENG,Gen-Lithium,2026-06-04,0,0,0,4.86,19.67,4.86,3.21,0,0,0,5.67,0,0,10.63,13.75,30.29,0,13.75,10.25,10.09,43.12,1.8,43.12,1.8,-23.45,13.9,13.9,0,0,2.86,435.8,19.67,10.63,0,0.46,Abnormal,
Adamawa,IHS_NGD_037M,SLA_IENG,Gen-Lithium,2026-06-05,0,0,0,10.28,40.33,10.28,6.72,0,0,0,7,0,0,14.11,24,54.45,0,24,0,24,68.94,2.87,68.94,2.87,-28.61,24.97,24.97,0,0,2.43,410.83,40.33,14.11,0,0.59,Abnormal,
Adamawa,IHS_NGD_037M,SLA_IENG,Gen-Lithium,2026-06-06,0,0,0,9.01,34.67,9.01,6.43,0,0,0,8.56,0,0,18.22,24,52.88,0,24,0,24,68.75,2.86,68.75,2.86,-34.08,20.77,20.77,0,0,2.31,390,34.67,18.22,0,0.5,Abnormal,
Adamawa,IHS_NGD_037M,SLA_IENG,Gen-Lithium,2026-06-07,0,0,0,10.06,38,10.06,5.19,0,0,2,6.75,0,0,20.15,24,58.15,0,24,0,24,66.54,2.77,66.54,2.77,-23.83,23.8,23.8,0,0,2.37,366.2,38,20.15,0,0.57,Abnormal,
Adamawa,IHS_NGD_037M,SLA_IENG,Gen-Lithium,2026-06-08,0,0,0,10.06,40.6,10.06,5.72,0,0,0.5,7.72,0,0,13.33,24,53.93,0,24,0,24,67.06,2.79,67.06,2.79,-26.46,23.9,23.9,0,0,2.38,342.3,40.6,13.33,0,0.61,Abnormal,
Adamawa,IHS_NGD_038M,SLA_IENG,Gen-Lithium,2026-06-04,0,0,0,9.65,120,9.65,7.99,0,0,0,6.36,0,0,5.35,24,125.35,0,24,0,24,105.63,4.4,105.63,4.4,14.37,21.8,21.8,0,0,2.26,237.6,120,5.35,0,1.14,Abnormal,
Adamawa,IHS_NGD_038M,SLA_IENG,Gen-Lithium,2026-06-05,0,0,0,7.88,97.96,7.88,8.37,0,0,0,7.75,0,0,6.96,24,104.92,0,24,0,24,105.67,4.4,105.67,4.4,-7.71,18.2,18.2,0,0,2.31,219.4,97.96,6.96,0,0.93,Abnormal,
Adamawa,IHS_NGD_038M,SLA_IENG,Gen-Lithium,2026-06-06,0,0,0,7.35,91.01,7.35,16.65,0,0,0,5.89,0,0,7.47,29.89,98.48,0,29.89,0,24,103.96,4.33,103.96,4.33,-12.94,64.93,15.93,49,19.8,2.17,174.2,91.01,7.47,0,0.88,Abnormal,
Adamawa,IHS_NGD_038M,SLA_IENG,Gen-Lithium,2026-06-07,0,0,0,13.16,115,13.16,7.55,0,0,0,3.36,0,0,7.9,24.07,122.9,0,24.07,0,24,103.02,4.29,103.02,4.29,11.98,9.9,9.9,0,0,0.75,164.3,115,7.9,0,1.12,Abnormal,
Adamawa,IHS_NGD_038M,SLA_IENG,Gen-Lithium,2026-06-08,0,0,0,9.01,89.51,9.01,8.83,0,0,0,6.15,0,0,9.46,24,98.97,0,24,2.5,17.45,93.39,3.89,93.39,3.89,-3.88,10.13,10.13,0,134.6,1.12,288.77,89.51,9.46,0,0.96,Abnormal,
Adamawa,IHS_NGD_039O,SLA_IENG,Grid-Gen,2026-06-04,0,117.7,0,24,117.7,24,0,0,0,0,0,0,0,0,24,235.4,0,24,0,24,102.93,4.29,102.93,4.29,132.47,51.78,51.78,0,0,2.16,191.07,235.4,0,0,2.29,Abnormal,
Adamawa,IHS_NGD_039O,SLA_IENG,Grid-Gen,2026-06-05,0,117.32,0,24,117.32,24,0,0,0,0,0,0,0,0,24,234.64,0,24,0,24,105.7,4.4,105.7,4.4,128.94,53.66,53.66,0,0,2.24,137.37,234.64,0,0,2.22,Abnormal,
Adamawa,IHS_NGD_039O,SLA_IENG,Grid-Gen,2026-06-06,0.64,117.89,0,22.72,114.75,22.72,0.64,0,0,0,0,0,0,0,24,232.63,0,24,0,24,106.56,4.44,106.56,4.44,126.07,32.76,32.76,0,158.1,1.44,262.67,232.63,0,0,2.18,Abnormal,
Adamawa,IHS_NGD_039O,SLA_IENG,Grid-Gen,2026-06-07,0,120.53,0,24,120.53,24,0,0,0,0,0,0,0,0,24,241.06,0,24,0,24,106.79,4.45,106.79,4.45,134.27,52.66,52.66,0,0,2.19,209.97,241.06,0,0,2.26,Abnormal,
Adamawa,IHS_NGD_039O,SLA_IENG,Grid-Gen,2026-06-08,0,118.03,0,24,118.03,24,0,0,0,0,0,0,0,0,24,236.07,0,24,0,24,105.92,4.41,105.92,4.41,130.15,51.66,51.66,0,0,2.15,158.27,236.07,0,0,2.23,Abnormal,
Adamawa,IHS_NGD_040M,SLA_IENG,Solar-Grid-Gen-Lithium,2026-06-04,9.11,85.85,0,0,0,0,0,0,0,14.89,0,0,0,19.73,24,105.58,0,24,0,24,0,0,0,0,98.1,26.03,26.03,0,0,0,200.87,85.85,19.73,0,0,Abnormal,
Adamawa,IHS_NGD_040M,SLA_IENG,Solar-Grid-Gen-Lithium,2026-06-05,8.76,86.79,0,0,0,0,0,0,0,15.24,0,0,0,21.25,24,108.04,0,24,0,24,0,0,0,0,100.3,31,31,0,0,0,169.83,86.79,21.25,0,0,Abnormal,
Adamawa,IHS_NGD_040M,SLA_IENG,Solar-Grid-Gen-Lithium,2026-06-06,7.58,73.99,0,0,0,0,0,0,0,16.42,0,0,0,24.39,24,98.38,0,24,0,24,0,0,0,0,92.45,25.17,25.17,0,170.7,0,315.3,73.99,24.39,0,0,Abnormal,
Adamawa,IHS_NGD_040M,SLA_IENG,Solar-Grid-Gen-Lithium,2026-06-07,8.09,81,0,0,0,0,0,0,0,15.91,0,0,0,23.33,24,104.33,0,24,0,24,0,0,0,0,97.94,28.13,28.13,0,0,0,287.17,81,23.33,0,0,Abnormal,
Adamawa,IHS_NGD_040M,SLA_IENG,Solar-Grid-Gen-Lithium,2026-06-08,6.92,69.1,0,0,0,0,0,0,0,17.08,0,0,0,27.23,24,96.33,0,24,0,24,0,0,0,0,90.61,23.03,23.03,0,0,0,264.1,69.1,27.23,0,0,Abnormal,
Adamawa,IHS_NGD_041M,SLA_IENG,Grid-Gen-Lithium,2026-06-04,0,0,0,24,0,24,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abnormal,
